ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,PotCntct,PotGap,PotPow,PotEye,PotKs,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CAb,CArm,P,C,1B,2B,3B,SS,LF,CF,RF,Speed,Steal,Run,SacBunt,BuntHit,Stf,Mov,Ctrl,PotStf,PotMov,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead
16328,"Jorge Chapa",RP,109,192,22,4,18,187,S,R,20,40,20,25,20,35,40,20,35,30,20,25,45,25,30,30,30,20,20,20,0,0,0,0,0,0,0,0,25,20,25,45,20,40,30,25,55,35,35,90-92,47,70,65,45,0,0,0,35,20,0,0,0,0,0,0,55,0,0,0,60,25,0,0,0,0,0,0,N,N,N,H,H
16329,"Lowie Adriaanse",RP,113,338,5,6,19,190,R,R,35,25,20,20,30,40,35,20,25,45,25,25,50,25,25,25,35,20,20,35,0,0,0,0,0,0,0,0,25,20,25,55,25,40,35,20,45,35,25,92-94,50,65,60,45,0,0,35,0,20,0,0,0,0,0,0,50,0,0,40,0,20,0,0,0,0,0,0,N,H,N,N,N
16330,"Sam Fairlie",RP,101,104,11,2,25,188,L,R,35,35,25,30,35,35,35,25,30,35,35,30,60,25,40,40,30,20,20,55,0,0,0,0,0,0,0,0,25,30,25,45,25,80,55,50,80,55,55,95-97,52,55,40,70,0,0,75,0,20,0,0,0,0,0,0,70,0,0,75,0,25,0,0,0,0,0,0,N,H,L,H,N
16331,"Ken Davis",CL,0,0,0,0,24,188,R,R,20,35,25,30,20,20,35,25,30,20,20,25,50,25,25,25,20,20,20,20,0,0,0,0,0,0,0,0,20,20,20,40,20,70,50,50,70,50,55,93-95,55,65,40,60,0,0,75,0,25,0,0,0,0,0,0,60,0,0,75,0,25,0,0,0,0,0,0,L,N,N,H,L
16332,"Octávio Valéncia",SP,105,151,28,4,19,181,L,L,35,35,20,25,25,40,35,20,30,40,25,35,50,25,25,35,35,20,20,40,0,0,0,0,0,0,0,0,20,20,35,75,20,45,35,40,50,40,55,92-94,45,80,70,50,0,0,0,45,45,0,0,0,0,0,0,55,0,0,0,55,60,0,0,0,0,0,0,N,L,N,H,N
16333,"Tim Lemus",SP,107,170,21,4,23,192,R,R,35,40,20,25,30,40,40,25,30,35,35,55,60,25,30,30,40,25,20,70,0,0,0,0,0,0,0,0,30,20,20,50,25,50,50,40,60,50,50,94-96,52,40,65,55,0,0,50,0,40,50,50,0,0,0,0,60,0,0,60,0,55,55,55,0,0,0,0,N,N,N,N,N
16335,"Tim Warder",SP,144,30,30,1,37,187,L,R,30,30,20,30,25,30,30,20,30,25,25,25,45,25,45,25,40,20,20,35,0,0,0,0,0,0,0,0,20,20,20,65,20,55,50,50,55,50,50,91-93,51,50,65,55,0,50,0,55,0,40,0,45,0,0,0,55,0,50,0,55,0,40,0,45,0,0,0,N,H,N,N,H
16336,"Chiang-hui Tseng",C,103,128,11,3,25,185,R,R,40,45,50,55,40,40,45,50,60,40,25,30,25,20,20,35,25,65,35,0,40,0,0,0,0,0,0,0,30,25,35,30,30,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N
16338,"Jayson Thompson",C,101,109,23,2,29,190,R,R,45,65,60,50,40,45,65,60,55,40,25,30,25,25,30,35,30,50,45,0,45,0,0,0,0,0,0,0,25,30,20,35,20,20,30,20,20,30,25,80-83,49,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,L
16339,"Jerrel van der Ploeg",2B,144,11,11,1,22,180,L,R,40,70,65,60,30,45,70,70,70,35,65,50,65,70,65,65,65,20,20,0,0,45,35,55,55,60,45,40,55,35,25,25,20,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
16340,"José Trujillo",SP,103,136,27,3,25,199,S,R,45,35,20,25,45,45,35,20,25,45,25,30,60,20,25,20,40,20,20,40,0,0,0,0,0,0,0,0,25,25,20,70,20,55,45,60,55,45,65,95-97,55,55,60,60,0,0,0,55,40,0,55,0,0,0,0,60,0,0,0,60,45,0,55,0,0,0,0,N,L,L,N,N
16342,"Cisco Hernández",RP,144,1,1,1,26,191,R,R,35,35,25,25,30,35,40,25,25,30,30,45,55,25,20,30,25,20,20,50,0,0,0,0,0,0,0,0,30,25,20,45,25,70,45,50,70,45,50,98-100,45,50,60,70,0,0,60,0,0,0,0,0,0,0,0,70,0,0,60,0,0,0,0,0,0,0,0,L,N,L,N,N
16344,"Raúl Canó",SP,0,0,0,0,27,183,R,R,35,35,20,25,35,35,35,20,25,35,20,25,55,20,20,35,25,20,20,20,0,0,0,0,0,0,0,0,25,20,35,40,20,55,45,45,60,45,45,94-96,55,55,55,65,0,0,50,45,0,0,0,0,0,0,0,65,0,0,50,55,0,0,0,0,0,0,0,N,H,L,N,N
16345,"Mike Pruitt",RP,0,0,0,0,24,196,R,R,40,35,20,20,40,40,35,20,25,45,30,40,50,25,60,40,25,20,25,55,0,0,0,0,0,0,0,0,20,20,20,75,20,40,35,40,45,35,40,90-92,47,75,25,45,0,0,40,0,25,0,0,0,0,0,0,50,0,0,50,0,30,0,0,0,0,0,0,N,N,N,N,N
16347,"Hyuk Kim",SP,143,381,7,6,21,188,R,R,20,35,20,20,20,20,35,25,25,20,30,25,50,30,25,20,45,20,20,45,0,0,0,0,0,0,0,0,25,20,20,55,25,45,40,35,50,40,45,91-93,51,55,65,45,0,40,0,30,35,0,50,0,0,0,0,45,0,50,0,30,35,0,50,0,0,0,0,N,L,N,N,L
16348,"José Díaz",C,111,226,25,5,19,188,R,R,40,50,20,30,35,45,50,20,35,50,25,40,30,20,20,35,35,55,40,0,25,0,0,0,0,0,0,0,20,40,35,55,30,20,30,20,20,30,20,80-83,49,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,N
16349,"Nando Malaparte",SP,-144,29,29,,19,202,S,R,20,35,20,25,20,25,40,20,25,25,25,30,60,35,25,25,50,20,20,45,0,0,0,0,0,0,0,0,25,25,20,45,20,40,30,30,55,30,40,92-94,47,55,65,45,0,0,0,50,30,0,0,0,0,0,0,50,0,0,0,70,50,0,0,0,0,0,0,N,L,N,N,N
16350,"Sjoerd Breeman",SP,110,206,3,5,22,178,S,L,35,40,20,20,30,40,40,25,20,40,35,30,50,20,30,20,25,20,20,55,0,0,0,0,0,0,0,0,30,20,20,55,20,50,35,30,50,35,40,94-96,51,60,80,60,0,0,50,40,0,0,0,0,0,0,0,60,0,0,55,55,0,0,0,0,0,0,0,N,H,N,H,N
16351,"António Huerta",RP,100,93,27,2,29,189,R,R,40,40,20,25,45,40,40,20,25,45,20,40,65,25,20,25,30,20,20,20,0,0,0,0,0,0,0,0,30,30,20,35,20,55,55,60,55,55,65,93-95,57,35,60,55,0,0,0,60,60,0,0,0,0,0,0,55,0,0,0,60,60,0,0,0,0,0,0,N,H,L,N,N
16352,"Chris Gore",RP,144,7,7,1,25,189,L,R,30,40,25,35,25,30,40,25,35,25,30,30,45,30,20,35,35,20,20,50,0,0,0,0,0,0,0,0,25,20,35,45,25,80,60,50,80,60,55,99-101,57,35,35,70,0,0,75,0,65,0,0,0,0,0,0,75,0,0,75,0,65,0,0,0,0,0,0,N,N,N,N,N
16353,"Manny Ortíz",SP,145,400,400,11,15,192,R,R,20,30,20,25,20,30,40,20,25,25,30,35,40,20,35,25,30,20,20,45,0,0,0,0,0,0,0,0,25,20,25,75,25,35,35,20,50,35,35,89-91,56,50,35,40,0,0,40,0,35,0,0,0,0,0,0,50,0,0,60,0,60,0,0,0,0,0,0,N,N,H,N,N
16354,"Eric Brooks",C,100,86,8,2,26,182,R,R,35,50,45,45,35,40,55,45,45,35,25,25,35,25,20,25,30,70,45,0,45,0,0,0,0,0,0,0,20,20,25,25,25,20,30,20,20,30,20,83-85,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,H
16355,"José Colón",C,-144,11,11,,19,195,R,R,30,40,25,35,25,40,45,30,55,30,20,30,55,25,20,25,60,60,55,25,0,0,0,0,0,0,0,0,30,25,20,35,30,30,30,25,50,30,40,87-89,48,55,45,35,0,0,25,35,0,0,0,0,0,0,0,50,0,0,55,55,0,0,0,0,0,0,0,N,H,N,N,N
16356,"Jorge Cavazos",CF,-144,11,11,,18,195,S,R,35,40,25,30,25,45,45,35,45,40,35,30,60,30,50,50,80,20,20,0,0,0,0,0,0,30,25,25,45,30,30,55,20,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,H,L,N,N
16357,"Bob Thurman",C,145,388,388,11,18,189,R,R,25,40,25,30,25,35,45,30,50,35,30,30,20,30,40,20,30,45,35,0,0,0,0,0,0,0,0,0,25,25,30,55,30,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N
16360,"Robby Porter",LF,145,388,388,11,15,189,L,R,25,40,30,35,30,40,50,55,60,40,20,20,35,20,40,50,55,20,20,0,0,0,0,0,0,20,0,20,30,20,20,50,30,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N
16361,"Jesús García",SP,-144,14,14,,19,189,S,R,20,30,20,20,20,25,35,20,25,25,20,25,55,30,30,25,35,20,25,20,0,0,0,0,0,0,0,0,45,25,20,55,20,30,35,25,35,40,25,88-90,50,50,50,40,0,0,35,0,20,0,0,0,0,0,0,40,0,0,45,0,25,0,0,0,0,0,0,N,L,N,L,L
16362,"Jim Smith",SS,145,388,388,11,16,187,L,R,25,40,25,30,30,40,50,30,50,50,55,40,55,45,40,50,55,20,20,0,0,0,0,0,25,0,0,0,55,50,40,50,35,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,L,H,N,N
16363,"Greg Gunton",RP,100,86,8,2,29,193,R,R,35,35,20,35,35,35,35,20,35,35,35,40,50,25,25,35,30,20,20,60,0,0,0,0,0,0,0,0,25,35,40,50,25,55,60,55,55,60,55,94-96,64,60,35,60,0,0,55,35,45,0,0,0,0,0,0,60,0,0,55,35,55,0,0,0,0,0,0,N,N,L,N,N
16364,"Desi Joyce",SS,110,216,4,5,22,179,R,R,40,45,25,45,30,45,45,35,55,40,60,65,50,70,30,55,50,20,25,80,0,0,60,35,50,20,0,0,70,75,70,70,35,35,35,30,45,40,40,89-91,53,55,60,40,0,0,0,40,35,0,0,0,0,0,0,45,0,0,0,45,45,0,0,0,0,0,0,N,N,L,N,N
16365,"Tony Stanton",CL,103,135,1,3,22,178,R,R,30,30,25,25,25,30,30,30,25,30,30,25,55,20,25,20,40,20,20,40,0,0,0,0,0,0,0,0,20,20,30,65,20,55,55,45,55,55,50,94-96,55,55,40,65,0,0,0,55,25,0,0,0,0,0,0,65,0,0,0,55,30,0,0,0,0,0,0,N,N,N,L,N
16366,"Greg Lynch",C,107,164,16,4,22,192,L,R,40,45,35,45,30,40,45,40,55,35,30,35,30,25,25,35,35,50,45,0,40,0,0,0,0,0,0,0,35,30,35,30,40,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
16367,"Al McCormick",RP,144,21,21,1,28,182,R,R,35,50,50,50,25,35,50,50,55,30,30,35,45,25,25,25,35,40,40,45,0,0,0,0,0,0,0,0,30,60,45,65,35,70,45,50,75,45,50,98-100,53,75,50,70,50,0,60,0,35,55,0,0,0,0,0,75,55,0,65,0,50,55,0,0,0,0,0,N,L,N,N,N
16369,"Dave Fields",SP,144,5,5,1,29,200,R,R,40,40,20,30,45,40,40,20,30,45,30,40,35,25,25,30,25,20,20,45,0,0,0,0,0,0,0,0,25,20,20,55,30,75,55,50,75,55,50,95-97,50,50,55,55,0,0,45,75,80,0,0,0,0,0,0,55,0,0,45,75,80,0,0,0,0,0,0,N,N,N,L,N
16370,"Jorge Mora",C,0,0,0,0,24,184,R,R,40,50,40,55,35,40,50,40,55,35,25,35,50,20,20,35,50,50,65,0,40,0,0,0,0,0,0,0,20,20,20,35,20,20,30,25,20,30,25,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
16372,"Takamasa Sakai",LF,0,0,0,0,34,185,S,R,50,65,70,55,40,50,65,70,55,40,25,25,35,20,40,60,50,20,20,0,0,0,0,0,0,40,0,0,30,35,35,30,20,20,30,25,20,30,25,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N
16373,"Curt Hallenbeck",RP,109,199,25,4,22,185,L,L,35,40,25,25,35,40,40,25,25,45,25,35,45,20,25,30,25,20,20,45,0,0,0,0,0,0,0,0,30,25,20,65,20,55,45,30,60,45,40,92-94,62,65,65,60,55,0,0,0,20,0,50,0,0,0,0,60,55,0,0,0,30,0,60,0,0,0,0,L,H,N,H,N
16374,"Juan Muñóz",2B,0,0,0,0,27,188,S,R,40,50,50,55,35,40,50,50,55,35,50,60,45,55,35,45,25,20,25,0,0,60,55,0,25,0,0,0,60,50,55,30,20,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N
16375,"Jon Jones",RP,103,134,2,3,26,189,R,R,45,40,25,25,50,45,40,25,25,50,30,25,45,20,20,35,30,20,20,40,0,0,0,0,0,0,0,0,20,20,20,40,20,50,60,45,50,60,50,94-96,56,50,50,0,0,60,0,40,0,55,0,0,0,0,0,0,0,60,0,50,0,55,0,0,0,0,0,N,N,N,N,N
16376,"Steve Barr",RP,105,148,25,4,25,185,R,R,40,35,30,30,35,40,35,30,30,35,25,25,45,35,20,25,30,20,20,35,0,0,0,0,0,0,0,0,20,20,30,55,20,70,45,40,70,45,40,99-101,56,80,25,60,0,0,0,40,30,0,60,0,0,0,0,60,0,0,0,40,55,0,65,0,0,0,0,N,H,L,L,N
16378,"Rien van der Gaag",RP,113,240,6,6,20,197,L,L,25,40,25,25,25,35,40,25,30,30,30,25,55,25,60,30,40,20,20,45,0,0,0,0,0,0,0,0,30,20,20,40,20,35,30,20,35,30,20,88-90,40,45,70,35,0,0,35,0,20,0,0,0,0,0,0,35,0,0,35,0,25,0,0,0,0,0,0,N,N,N,N,N
16379,"Jon Peluffo",RP,109,185,28,4,21,188,R,R,35,40,20,30,30,35,40,20,30,35,30,40,60,25,50,25,25,20,20,50,0,0,0,0,0,0,0,0,25,35,35,75,20,50,40,40,55,40,40,95-97,58,65,60,55,0,0,0,45,35,0,0,0,0,0,0,60,0,0,0,45,40,0,0,0,0,0,0,N,N,N,N,L
16380,"Stu Potter",RP,102,124,3,3,25,176,L,L,20,40,20,30,25,20,40,20,30,25,25,30,65,20,25,35,35,20,20,35,0,0,0,0,0,0,0,0,25,20,20,40,20,50,50,35,60,50,40,93-95,62,55,80,50,0,0,0,0,30,0,0,0,0,50,0,60,0,0,0,0,30,0,0,0,0,70,0,L,N,N,N,N
16381,"Eric Smart",RP,0,0,0,0,29,205,R,R,25,40,20,30,25,25,40,20,30,25,30,35,50,35,35,40,50,25,20,55,0,0,0,0,0,0,0,0,20,25,30,75,20,65,55,50,65,55,50,94-96,52,45,25,70,0,0,65,0,0,0,0,0,0,0,0,70,0,0,65,0,0,0,0,0,0,0,0,N,L,N,N,N
16382,"Bobby Daniels",RP,143,342,2,6,22,186,S,R,25,35,25,20,25,25,35,25,25,25,30,40,45,20,35,30,40,20,20,50,0,0,0,0,0,0,0,0,30,20,20,45,20,55,40,30,60,40,35,92-94,49,65,55,0,0,55,0,55,0,0,0,0,0,0,0,0,0,60,0,65,0,0,0,0,0,0,0,N,L,L,N,N
16383,"Rodrigo Palácios",SP,143,378,28,6,19,194,R,R,20,35,20,25,20,20,35,20,25,20,25,30,55,25,20,30,30,20,20,35,0,0,0,0,0,0,0,0,20,20,20,45,20,45,50,35,50,50,40,95-97,58,55,70,55,0,0,40,0,20,0,50,0,0,0,0,55,0,0,50,0,30,0,55,0,0,0,0,N,H,L,N,H
16384,"Pat Day",SP,105,149,20,4,22,186,R,R,20,40,30,30,25,20,40,30,35,25,30,25,60,20,30,25,30,20,20,50,0,0,0,0,0,0,0,0,20,25,20,45,25,60,50,45,70,50,60,97-99,53,60,70,65,0,0,55,50,0,0,0,0,0,0,0,75,0,0,65,65,0,0,0,0,0,0,0,N,N,N,N,N
16385,"Norm Giles",RF,145,388,388,11,18,200,R,R,25,35,35,35,20,40,45,55,60,30,30,30,55,20,50,40,60,20,20,0,0,0,0,0,0,25,0,35,65,65,55,65,25,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N
16387,"Diederick van Capelleveen",RP,115,264,9,6,20,187,R,L,25,40,20,25,20,35,40,20,35,30,25,20,50,20,20,30,40,20,20,35,0,0,0,0,0,0,0,0,25,20,25,60,20,50,35,25,60,35,40,91-93,49,55,80,50,0,0,50,0,25,0,0,0,0,0,0,60,0,0,65,0,25,0,0,0,0,0,0,N,L,H,H,L
16388,"Bernardo Durán",RF,143,381,7,6,20,185,L,L,40,55,35,40,30,50,55,50,45,45,30,30,40,25,50,45,60,20,20,0,0,30,0,0,0,0,0,30,35,35,35,35,30,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N
16389,"Gunnar Kennedy",2B,0,0,0,0,25,192,R,R,40,55,35,50,45,40,55,35,50,45,60,75,70,80,60,80,60,20,20,0,0,70,75,0,0,0,25,0,40,25,35,50,20,20,30,20,20,30,25,80-83,41,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
16390,"Dan Davenport",RF,144,29,29,1,24,199,L,L,45,70,70,60,30,45,70,75,60,30,25,25,50,20,45,45,75,25,20,0,0,25,0,0,0,0,0,50,30,40,55,35,20,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N
16391,"Cesare Facchini",SP,108,189,24,4,19,196,R,R,40,40,20,25,35,45,40,25,25,50,25,25,45,25,20,25,25,20,20,30,0,0,0,0,0,0,0,0,20,35,30,55,25,40,40,30,50,45,40,92-94,54,55,55,45,40,0,40,0,30,0,0,0,0,0,0,50,50,0,40,0,55,0,0,0,0,0,0,N,H,L,H,H
16392,"Jeremy Rogers",SP,111,221,28,5,21,185,R,R,25,40,20,20,25,35,40,20,25,30,30,35,55,30,30,45,30,25,25,50,0,0,0,0,0,0,0,0,20,20,20,45,25,45,35,35,50,35,45,92-94,39,55,30,40,0,0,0,45,30,0,40,0,0,0,0,45,0,0,0,55,45,0,45,0,0,0,0,L,H,N,N,N
16393,"Dan Rivadeneyra",RP,109,203,5,4,23,201,R,L,25,35,20,25,25,30,35,25,25,25,30,30,50,20,30,30,30,20,20,45,0,0,0,0,0,0,0,0,25,25,20,40,25,45,30,35,50,30,40,90-92,43,65,65,50,0,0,0,50,30,0,0,0,0,0,0,50,0,0,0,55,50,0,0,0,0,0,0,N,N,N,N,N
16395,"Iván Ríos",RF,113,244,25,6,20,187,L,L,35,50,25,40,35,35,50,25,45,40,25,25,45,20,40,45,50,20,20,0,0,20,0,0,0,20,0,25,40,30,20,35,40,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
16397,"Jon Watson",C,105,151,28,4,23,179,R,R,35,40,30,50,30,40,40,30,55,35,35,30,30,20,25,50,25,50,55,0,45,0,0,0,0,0,0,0,20,20,20,50,25,20,30,20,20,30,25,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N
16399,"Mike Richards",CF,114,247,11,6,19,184,L,L,30,40,25,30,35,40,40,30,45,45,40,30,50,20,65,55,60,20,20,0,0,0,0,0,0,30,50,30,75,70,70,55,35,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
16400,"Juan Costa",RP,144,18,18,1,29,190,R,R,30,35,25,25,25,30,35,25,25,25,25,30,55,45,40,20,25,25,20,45,0,0,0,0,0,0,0,0,25,20,35,70,25,60,60,60,60,60,60,94-96,56,55,60,55,0,0,0,70,30,0,0,0,0,0,0,55,0,0,0,70,40,0,0,0,0,0,0,N,H,N,H,L
16401,"Jeff Moore",C,115,362,10,6,21,191,R,R,35,40,25,35,25,40,40,30,45,35,30,50,55,25,35,40,50,45,55,0,35,0,0,0,0,0,0,0,35,40,30,30,20,20,30,25,20,30,30,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
16402,"Rory Ritter",LF,145,388,388,11,16,189,L,L,25,40,35,35,25,40,45,55,55,35,35,25,55,20,35,55,40,20,20,45,0,0,0,0,0,25,0,20,35,25,30,30,25,30,30,25,45,35,40,86-88,50,60,60,35,0,0,0,0,25,0,0,0,30,0,0,45,0,0,0,0,30,0,0,0,55,0,0,N,L,N,N,N
16406,"Wally Ward",RP,0,0,0,0,25,184,R,R,35,40,25,25,30,35,40,25,25,30,20,25,65,35,30,45,35,20,20,25,0,0,0,0,0,0,0,0,25,25,20,70,20,65,40,45,65,45,50,97-99,47,60,35,65,0,0,0,70,45,0,0,0,0,0,0,65,0,0,0,70,45,0,0,0,0,0,0,N,L,L,N,L
16407,"Raúl Álvarez",LF,101,101,26,2,22,185,L,L,40,55,55,55,30,40,55,60,60,35,20,25,40,20,55,45,55,20,20,0,0,20,0,0,0,55,25,45,65,35,20,40,40,20,30,20,20,30,20,80-83,51,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,H,N,N,N
16408,"Steve Moore",SS,109,191,30,4,22,196,R,R,45,60,25,35,45,45,60,25,35,60,60,55,55,60,55,55,50,20,20,60,0,0,0,0,45,0,0,0,45,60,45,35,50,40,40,40,45,40,45,93-95,52,70,60,50,0,0,40,0,30,0,0,0,0,0,0,60,0,0,45,0,30,0,0,0,0,0,0,N,N,N,N,N
16410,"David Gómez",C,110,218,12,5,20,185,R,R,35,50,25,30,30,40,50,25,45,45,25,35,60,25,25,35,60,55,60,0,30,0,0,0,0,0,0,0,25,20,20,45,25,20,35,20,20,35,20,80-83,51,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
16411,"Eric Smith",SP,0,0,0,0,24,184,R,R,40,50,35,40,35,40,50,35,40,35,40,40,45,50,30,30,40,40,50,60,0,0,0,0,0,0,0,0,20,20,20,30,25,60,40,55,60,40,55,95-97,40,60,70,55,55,0,30,0,0,0,0,0,0,0,0,55,55,0,50,0,0,0,0,0,0,0,0,H,N,N,N,N
16412,"Alex Pérez",RP,144,29,29,1,28,201,R,R,35,40,25,35,35,35,40,25,35,35,35,30,65,20,25,50,20,20,20,60,0,0,0,0,0,0,0,0,30,25,20,50,20,80,55,50,80,55,50,96-98,56,45,40,70,0,0,80,0,0,0,0,0,0,0,0,70,0,0,80,0,0,0,0,0,0,0,0,N,N,N,N,N
16413,"Chan-koo Kim",SP,143,357,23,6,20,180,R,R,35,35,20,20,30,40,35,20,25,45,25,30,50,25,30,25,30,20,20,35,0,0,0,0,0,0,0,0,30,40,25,60,25,55,40,35,60,45,40,97-99,50,60,40,60,0,45,0,0,40,0,0,0,45,40,0,60,0,55,0,0,55,0,0,0,50,55,0,N,L,N,N,N
16414,"Raúl Nieves",CL,104,141,13,3,25,194,R,L,35,40,20,35,35,35,40,20,35,35,30,30,50,20,30,50,40,20,20,45,0,0,0,0,0,0,0,0,20,20,25,55,25,70,50,55,70,50,60,99-101,58,40,80,65,0,0,0,65,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,0,0,0,0,N,H,N,H,H
16416,"Rob Brandt",2B,145,388,388,11,15,194,L,R,30,40,30,40,30,40,50,45,70,45,55,40,50,55,35,40,45,20,20,0,0,0,40,0,20,0,0,0,60,35,40,35,35,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N
16418,"Dani Rivera",SP,143,346,13,6,19,199,R,R,35,40,20,25,30,35,40,25,30,30,30,30,45,20,35,25,25,20,20,45,0,0,0,0,0,0,0,0,35,20,25,70,20,50,45,25,55,50,25,99-101,49,60,60,0,0,60,0,40,30,0,0,0,0,0,0,0,0,70,0,40,30,0,0,0,0,0,0,H,H,N,N,N
16419,"Dani Román",2B,100,93,27,2,25,184,R,R,55,55,20,35,55,60,55,20,35,65,60,75,80,80,45,55,70,20,20,0,0,40,70,65,65,0,0,0,50,35,40,55,40,20,25,20,20,25,20,80-83,39,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
16421,"Tim Shaw",3B,115,264,9,6,18,187,S,R,30,50,40,35,25,40,60,60,55,40,55,55,65,45,25,50,60,25,25,0,0,0,0,45,0,0,0,0,45,45,50,30,30,20,30,20,20,30,20,80-83,44,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N
16422,"Chip Trout",1B,0,0,0,0,23,189,R,R,40,40,35,35,35,45,40,35,40,45,40,45,35,25,45,25,30,20,25,0,0,50,0,0,0,0,0,0,30,30,20,35,35,20,30,20,20,30,20,80-83,47,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N
16423,"Darrel Moore",1B,145,388,388,11,16,189,S,R,20,40,25,35,25,35,50,35,55,35,55,50,45,50,35,50,35,20,20,0,0,20,30,0,0,0,0,0,75,50,50,50,45,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
16424,"Jin Moon",1B,-144,29,29,,19,193,R,R,30,35,20,25,35,45,40,25,30,60,40,30,25,25,40,25,30,20,25,0,0,30,0,0,0,0,0,0,65,50,45,50,40,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
