"ID","First Name","Last Name","Team ID","Parent Team ID","Level","Pos","Role","Age","Retired"
16288,Otton,van der Reijd,135,1,3,1,11,24,0
16289,Artie,Thompson,147,9,4,9,0,22,0
16290,Luis,Encarnación,185,28,4,1,11,20,0
16291,Jake,Kelly,158,30,4,9,0,22,0
16292,Simon,Jones,15,0,1,1,11,16,0
16293,Joe,Malley,0,0,0,1,13,25,0
16294,Sergio,Alejo,208,27,5,1,11,21,0
16295,Johnny,Wilson,0,0,0,6,0,25,0
16296,Sean,Thompson,98,7,2,1,12,27,0
16297,Ken,Pierson,139,26,3,1,11,25,0
16298,Bobby,Bright,461,0,10,1,11,19,0
16299,Rodolfo,Seca,140,15,3,8,0,23,0
16300,Jorge,Gabriel,0,0,0,1,12,19,0
16301,Callum,Furzer,138,14,3,1,12,25,0
16302,Jesús,Rodríguez,97,22,2,1,11,25,0
16303,Lynwood,Herrera,91,19,2,3,0,24,0
16304,José,Gonzáles,177,7,4,4,0,19,0
16305,Pat,Hernández,0,0,0,3,0,27,0
16306,Bob,Reed,400,0,11,3,0,18,0
16307,José,Palma,8,0,1,8,0,19,0
16308,Chuck,Petty,211,11,5,1,11,22,0
16309,Rubén,Fernández,0,0,0,1,12,41,1
16310,Lonnie,Boyd,368,17,5,5,0,22,0
16311,Bob,Jackson,0,0,0,1,11,29,0
16312,Juan,Galló,8,0,1,7,0,25,0
16313,Ken,Davis,29,0,1,6,0,29,0
16314,Tony,Trujillo,5,0,1,7,0,25,0
16315,Sergio,Montoya,114,25,2,1,12,37,0
16316,Jorge,Baca,115,1,2,1,12,26,0
16317,Joaquín,González,110,14,2,9,0,22,0
16318,Joe,Yeandle,99,10,2,9,0,24,0
16319,Chris,Spencer,400,0,11,1,11,18,0
16320,Wilbert,Reynolds,183,14,4,9,0,23,0
16321,Rod,Bowers,400,0,11,1,11,17,0
16322,Chris,Strong,207,19,5,1,12,23,0
16323,José,Sánchez,149,20,4,2,0,23,0
16324,Sal,Larson,400,0,11,1,12,17,0
16325,Derek,Gare,201,18,4,1,11,22,0
16326,Jesús,Pérez,193,8,4,4,0,21,0
16327,Karol,Groenevelt,193,8,4,1,11,22,0
16328,Jorge,Chapa,192,22,4,1,12,18,0
16329,Lowie,Adriaanse,338,5,6,1,12,19,0
16330,Sam,Fairlie,104,11,2,1,12,24,0
16331,Ken,Davis,108,16,2,1,13,24,0
16332,Octávio,Valéncia,221,28,5,1,11,19,0
16333,Tim,Lemus,215,21,5,1,11,23,0
16334,Héctor,Cantú,0,0,0,1,12,36,1
16335,Tim,Warder,30,0,1,1,11,37,0
16336,Chiang-hui,Tseng,128,11,3,2,0,24,0
16337,Gene,Garrison,0,0,0,3,0,36,1
16338,Jayson,Thompson,109,23,2,2,0,29,0
16339,Jerrel,van der Ploeg,11,0,1,6,0,22,0
16340,José,Trujillo,136,27,3,1,11,25,0
16341,Bob,McCann,200,4,4,5,0,25,0
16342,Cisco,Hernández,1,0,1,1,12,26,0
16343,Haruki,Sato,0,0,0,4,0,37,1
16344,Raúl,Canó,133,5,3,1,12,27,0
16345,Mike,Pruitt,0,0,0,1,12,24,0
16346,Juan,Echevarría,136,27,3,2,0,25,0
16347,Hyuk,Kim,381,7,6,1,12,20,0
16348,José,Díaz,244,25,6,2,0,19,0
16349,Nando,Malaparte,29,0,1,1,11,19,0
16350,Sjoerd,Breeman,0,0,0,1,11,22,0
16351,António,Huerta,93,27,2,1,12,29,0
16352,Chris,Gore,7,0,1,1,12,25,0
16353,Manny,Ortíz,400,0,11,1,11,15,0
16354,Eric,Brooks,86,8,2,2,0,26,0
16355,José,Colón,11,0,1,2,0,19,0
16356,Jorge,Cavazos,11,0,1,8,0,18,0
16357,Bob,Thurman,388,0,11,2,0,18,0
16358,Juan,Tovar,0,0,0,8,0,32,1
16359,Juan,Matos,0,0,0,7,0,38,0
16360,Robby,Porter,388,0,11,7,0,15,0
16361,Jesús,García,14,0,1,1,11,19,0
16362,Jim,Smith,388,0,11,6,0,16,0
16363,Greg,Gunton,86,8,2,1,12,29,0
16364,Desi,Joyce,257,4,6,6,0,22,0
16365,Tony,Stanton,186,1,4,1,13,22,0
16366,Greg,Lynch,196,16,4,2,0,22,0
16367,Al,McCormick,87,21,2,1,11,28,0
16368,Willie,Ford,0,0,0,1,11,32,1
16369,Dave,Fields,5,0,1,1,11,28,0
16370,Jorge,Mora,161,6,4,2,0,23,0
16371,Eric,Baldwin,0,0,0,1,11,35,1
16372,Takamasa,Sakai,0,0,0,7,0,33,0
16373,Curt,Hallenbeck,226,25,5,1,11,21,0
16374,Juan,Muñóz,0,0,0,4,0,27,0
16375,Jon,Jones,95,2,2,1,12,26,0
16376,Steve,Barr,148,25,4,1,12,25,0
16377,Jim,Ashley,0,0,0,1,11,37,1
16378,Rien,van der Gaag,240,6,6,1,12,20,0
16379,Jon,Peluffo,185,28,4,1,12,21,0
16380,Stu,Potter,124,3,3,1,12,25,0
16381,Eric,Smart,106,15,2,1,12,28,0
16382,Bobby,Daniels,342,2,6,1,12,22,0
16383,Rodrigo,Palácios,378,28,6,1,11,19,0
16384,Pat,Day,149,20,4,1,11,22,0
16385,Norm,Giles,388,0,11,9,0,18,0
16386,Tomás,Estrada,0,0,0,8,0,31,1
16387,Diederick,van Capelleveen,264,9,6,1,13,20,0
16388,Bernardo,Durán,381,7,6,9,0,20,0
16389,Gunnar,Kennedy,163,5,4,4,0,25,0
16390,Dan,Davenport,105,29,2,9,0,24,0
16391,Cesare,Facchini,189,24,4,1,11,19,0
16392,Jeremy,Rogers,221,28,5,1,12,21,0
16393,Dan,Rivadeneyra,203,5,4,1,12,23,0
16394,Shinji,Matsuo,0,0,0,3,0,41,1
16395,Iván,Ríos,244,25,6,9,0,19,0
16396,Micheal,Simmons,0,0,0,2,0,33,1
16397,Jon,Watson,151,28,4,2,0,22,0
16398,Ángelo,Vásquez,0,0,0,1,11,37,1
16399,Mike,Richards,247,11,6,8,0,18,0
16400,Juan,Costa,18,0,1,1,12,28,0
16401,Jeff,Moore,362,10,6,2,0,20,0
16402,Rory,Ritter,388,0,11,7,0,15,0
16403,Kazuo,Nishimura,0,0,0,6,0,38,1
16404,Tokimasa,Ito,0,0,0,7,0,38,1
16405,Tsuneari,Fujita,0,0,0,5,0,37,1
16406,Wally,Ward,121,18,3,1,11,24,0
16407,Raúl,Álvarez,101,26,2,7,0,22,0
16408,Steve,Moore,158,30,4,6,0,22,0
16409,Juan,Alonzo,0,0,0,6,0,37,1
16410,David,Gómez,287,12,6,2,0,20,0
16411,Eric,Smith,130,16,3,1,11,24,0
16412,Alex,Pérez,29,0,1,1,12,28,0
16413,Chan-koo,Kim,357,23,6,1,12,20,0
16414,Raúl,Nieves,194,21,4,1,13,25,0
16415,Johnathan,Guy,0,0,0,1,11,36,1
16416,Rob,Brandt,388,0,11,4,0,15,0
16417,Ben,Jarvis,0,0,0,1,11,35,1
16418,Dani,Rivera,346,13,6,1,11,19,0
16419,Dani,Román,27,0,1,4,0,24,0
16420,Young-myung,Lee,0,0,0,1,12,23,0
16421,Tim,Shaw,291,9,6,5,0,18,0
16422,Chip,Trout,0,0,0,3,0,23,0
16423,Darrel,Moore,388,0,11,3,0,16,0
16424,Jin,Moon,29,0,1,3,0,18,0
16425,Jesús,Barrón,349,17,6,1,12,20,0
16426,Matthew,Birstall,180,6,4,2,0,23,0
16427,Yoshitora,Takuda,0,0,0,1,12,34,1
16428,Jorge,Ramos,0,0,0,1,11,32,1
16429,Tyler,Rivas,91,19,2,1,11,23,0
16430,Cipriano,Ruíz,218,12,5,1,12,22,0
16431,Ik-sung,Park,5,0,1,1,12,25,0
16432,José,Martínez,186,1,4,5,0,22,0
16433,Rob,MacIntyre,0,0,0,1,11,34,1
16434,Steve,Butler,202,27,4,1,12,24,0
16435,Wilson,Alonso,194,21,4,2,0,24,0
16436,Raymundo,Belm,221,28,5,1,11,19,0
16437,José,Gonzáles,179,29,4,7,0,23,0
16438,Cy,Thomas,25,0,1,1,12,33,0
16439,Octávio,Villa,194,21,4,1,12,24,0
16440,David,Rivas,203,5,4,8,0,24,0
16441,Hyo-jin,Kim,141,13,3,1,11,23,0
16442,Dan,Donaldson,388,0,11,3,0,16,0
16443,Ivar,Melman,29,0,1,2,0,18,0
16444,Steve,Dunham,181,10,4,2,0,22,0
16445,José,Martínez,171,29,4,1,12,25,0
16446,Raúl,Vázquez,216,4,5,1,12,21,0
16447,Anastasio,Reyes,0,0,0,1,12,20,0
16448,Bernardo,Cabrera,0,0,0,1,12,37,0
16449,Manny,Nava,129,7,3,7,0,22,0
16450,Justin,Grist,249,2,6,1,13,20,0
16451,Steve,Clark,205,19,4,2,0,24,0
16452,Archie,Craster,29,0,1,1,11,19,0
16453,Sergio,Román,195,13,4,8,0,20,0
16454,Al,Green,174,8,4,2,0,24,0
16455,Cristo,Pantoia,0,0,0,2,0,24,0
16456,Norm,Nixon,166,11,4,9,0,22,0
16457,Doug,Green,138,14,3,7,0,25,0
16458,Je-won,Park,193,8,4,8,0,19,0
16459,Randy,Henderson,28,0,1,4,0,25,0
16460,José,Martínez,344,26,6,1,11,19,0
16461,Tony,García,197,11,4,2,0,21,0
16462,Kwang-sik,Park,10,0,1,6,0,28,0
16463,José,López,0,0,0,6,0,26,0
16464,Clint,Shuck,174,8,4,4,0,23,0
16465,Brad,Hancox,266,15,6,1,11,20,0
16466,Bobby,Ballard,0,0,0,1,12,34,1
16467,Steve,Brown,6,0,1,1,11,33,0
16468,Luther,Wolf,218,12,5,1,11,21,0
16469,Eric,Fields,13,0,1,3,0,28,0
16470,Pepe,Hernández,118,29,3,1,12,26,0
16471,Johnny,Anderson,169,27,4,1,12,24,0
16472,Tony,Pérez,221,28,5,6,0,20,0
16473,Sam,Robison,0,0,0,1,11,35,1
16474,Su-hyeon,Park,0,0,0,4,0,24,0
16475,Don,Smith,201,18,4,4,0,24,0
16476,Jake,Williams,136,27,3,8,0,23,0
16477,Manny,Valéncia,0,0,0,9,0,26,0
16478,Olav,Bikham,87,21,2,1,12,25,0
16479,Ta-hye,Park,0,0,0,1,12,20,0
16480,Len,Robinson,0,0,0,4,0,27,0
16481,Xavier,Collazo,0,0,0,1,12,30,1
16482,Luis Miguel,Ramírez,0,0,0,1,12,22,0
16483,Bengt,Douw,0,0,0,7,0,19,0
16484,Steve,Sheffield,201,18,4,2,0,22,0
16485,Juan,Medina,0,0,0,1,13,28,1
16486,Alan,Lyons,0,0,0,1,12,23,0
16487,Gijs,van der Veen,14,0,1,8,0,19,0
16488,António,Cruz,115,1,2,4,0,24,0
16489,Bart,Hollingsworth,100,6,2,2,0,26,0
16490,Sancho,Maestas,136,27,3,1,12,25,0
16491,Mauro,Castillo,0,0,0,8,0,26,0
16492,José,Ortíz,0,0,0,1,12,35,1
16493,José,Rivera,242,24,6,1,11,19,0
16494,Steve,Burrowes,0,0,0,5,0,33,0
16495,José,Isidra,122,8,3,2,0,23,0
16496,Octávio,Castro,137,17,3,6,0,22,0
16497,Juan,García,202,27,4,4,0,23,0
16498,Hyung-kwang,Chu,155,15,4,1,12,22,0
16499,Stan,Barnett,0,0,0,1,12,37,1
16500,Juan,Mendoza,0,0,0,1,12,22,0
16501,Augusto,González,180,6,4,6,0,23,0
16502,Douglas,Rivers,18,0,1,6,0,25,0
16503,Pablo,van der Vloet,0,0,0,7,0,25,0
16504,Dick,Groenevelt,143,20,3,1,12,24,0
16505,Ed,Edwards,14,0,1,1,12,36,0
16506,Liam,Littleworth,1,0,1,4,0,19,0
16507,Manny,Meza,261,5,6,4,0,23,0
16508,Luis,Rivera,157,22,4,8,0,22,0
16509,Alfredo,Rodgers,0,0,0,1,11,36,1
16510,Juan,Román,4,0,1,1,11,19,0
16511,Manny,Maldonado,147,9,4,1,12,23,0
16512,António,Castillo,95,2,2,7,0,27,0
16513,Tae-sang,Lee,225,24,5,2,0,20,0
16514,Iván,Córdova,0,0,0,3,0,26,0
16515,Edwin,Gunn,0,0,0,1,11,33,0
16516,Quintin,Hale,0,0,0,5,0,26,0
16517,Guy,de Vaal,4,0,1,1,11,18,0
16518,Jorge,Rivera,18,0,1,4,0,24,0
16519,Cristóbal,Guerra,122,8,3,5,0,23,0
16520,Ricky,Lee,17,0,1,1,11,24,0
16521,Orlando,Guzmán,0,0,0,1,12,32,1
16522,Edgardo,Morales,190,3,4,2,0,24,0
16523,Jesús,Morales,30,0,1,1,12,31,0
16524,Luis,Román,339,13,6,1,11,20,0
16525,Rodrigo,Flores,180,6,4,4,0,24,0
16526,Iván,Arteaga,159,13,4,6,0,23,0
16527,Sergio,Mojica,339,13,6,1,11,19,0
16528,Manny,Cabrera,10,0,1,6,0,19,0
16529,Josh,Harper,388,0,11,2,0,18,0
16530,Augusto,Marrero,0,0,0,3,0,33,1
16531,Luis,Vázquez,194,21,4,1,12,23,0
16532,José Carlos,Costa,0,0,0,3,0,31,1
16533,Cipriano,Cruz,0,0,0,3,0,31,1
16534,Jorge,Delgado,141,13,3,9,0,24,0
16535,Wilson,Colón,0,0,0,8,0,32,1
16536,Jaake,Been,118,29,3,1,12,25,0
16537,Víctor,Guerra,0,0,0,5,0,31,0
16538,Raúl,González,112,12,2,2,0,31,0
16539,Esteban,Rodríguez,11,0,1,1,12,31,0
16540,Alfredo,Serna,0,0,0,2,0,31,1
16541,Ángelo,Lara,194,21,4,1,12,22,0
16542,Jacob,Chubb,171,29,4,1,11,21,0
16543,Pepe,Barrera,0,0,0,1,11,32,1
16544,José,Manuel,0,0,0,9,0,31,0
16545,Dwaine,Smith,146,24,4,1,11,22,0
16546,Steve,Swain,388,0,11,2,0,17,0
16547,Kelly,Hund,17,0,1,9,0,31,0
16548,Brad,Funnell,0,0,0,4,0,32,1
16549,Juan,Garza,5,0,1,2,0,31,0
16550,Mu-sang,Lee,13,0,1,5,0,31,0
16551,António,Rosales,0,0,0,7,0,31,1
16552,Arturo,Gallegos,18,0,1,3,0,31,0
16553,Odwin,Solleveld,0,0,0,1,11,24,0
16554,Iban,Cockx,112,12,2,5,0,31,0
16555,Joe,Farmer,172,17,4,9,0,23,0
16556,Won-sup,Lee,2,0,1,8,0,31,0
16557,Juan,García,8,0,1,7,0,31,0
16558,Arturo,Muñóz,166,11,4,1,11,23,0
16559,Randy,Jenkins,264,9,6,1,12,20,0
16560,Mauro,Bueno,153,23,4,1,11,24,0
16561,Alfredo,Gonzáles,86,8,2,2,0,23,0
16562,Arturo,León,211,11,5,1,11,22,0
16563,Jim,Lee,388,0,11,2,0,16,0
16564,José,Montalvo,12,0,1,6,0,31,0
16565,Juan,Rodríguez,0,0,0,1,11,31,1
16566,Jesús,Díaz,224,6,5,1,11,22,0
16567,Enrico,Beltrán,181,10,4,1,11,23,0
16568,José,Onopa,105,29,2,2,0,31,0
16569,Yeo-san,Lee,208,27,5,1,12,22,0
16570,Edgardo,Gonzáles,0,0,0,3,0,31,0
16571,Juan,Silva,115,1,2,1,12,26,0
16572,José,Mendoza,263,1,6,1,12,19,0
16573,Lu-po-teh,Ling,2,0,1,1,11,32,0
16574,José,Aguilar,0,0,0,9,0,35,1
16575,Mike,Esson,138,14,3,6,0,26,0
16576,Kinnojo,Sawada,0,0,0,8,0,31,1
16577,Ron,Horton,388,0,11,1,11,16,0
16578,Luis,Alvarado,0,0,0,3,0,32,1
16579,Jae-ho,Kim,345,19,6,8,0,19,0
16580,Raymilson,Velasques,287,12,6,5,0,20,0
16581,Jesús,Rodríguez,173,10,4,2,0,22,0
16582,Robinson,Sánchez,348,27,6,2,0,20,0
16583,António,Rodríguez,152,14,4,4,0,23,0
16584,Chris,Johnston,172,17,4,3,0,23,0
16585,Sergio,Ríos,149,20,4,1,11,21,0
16586,Eddie,Coleman,0,0,0,7,0,35,1
16587,Cisco,Rodríguez,140,15,3,5,0,23,0
16588,António,Pérez,0,0,0,3,0,36,1
16589,Ted,Holley,210,30,5,1,12,23,0
16590,Lúcio,González,123,22,3,1,12,22,0
16591,José,Peña,1,0,1,4,0,25,0
16592,Haico,Knoppert,198,9,4,6,0,22,0
16593,Jamie,Petty,388,0,11,1,12,15,0
16594,Jesús,Báez,339,13,6,1,11,19,0
16595,Juan,Castro,99,10,2,1,11,25,0
16596,Sun-taek,Yun,29,0,1,1,11,19,0
16597,Ánibal,Flores,261,5,6,3,0,20,0
16598,Rob,Moran,0,0,0,1,13,33,1
16599,Víctor,Pérez,5,0,1,1,11,19,0
16600,Gidde,Jasperse,291,9,6,4,0,19,0
16601,Luis,Vallés,116,19,3,1,11,22,0
16602,Chong-hun,Park,92,5,2,9,0,35,0
16603,Raúl,Barrojón,92,5,2,6,0,28,0
16604,Jorge,Félix,164,16,4,1,12,23,0
16605,Soo-sung,Ko,115,1,2,1,12,24,0
16606,Iván,Carbajal,241,14,6,1,13,22,0
16607,Dave,Mitchell,0,0,0,5,0,37,1
16608,Orlando,Garza,225,24,5,4,0,19,0
16609,Víctor,Díaz,223,1,5,1,12,20,0
16610,Mario,Cabrera,0,0,0,9,0,24,0
16611,Norberto,Negrón,153,23,4,9,0,24,0
16612,Octávio,López,0,0,0,1,12,22,0
16613,Xadreque,Bagoim,182,20,4,5,0,23,0
16614,Alfredo,Alicea,2,0,1,1,11,19,0
16615,Shoyo,Shibutani,113,9,2,1,12,31,0
16616,José,Rivas,213,8,5,6,0,20,0
16617,Norihisa,Okubo,0,0,0,1,12,35,1
16618,Thinkblue71,Bass,238,16,6,1,13,19,0
16619,Bobby,Washington,183,14,4,1,12,22,0
16620,Vito,Rosenburg,0,0,0,1,12,25,0
16621,Ollie,McConnell,468,0,10,1,11,18,0
16622,Dae-ki,Hong,14,0,1,6,0,30,0
16623,Chet,Mercado,199,25,4,1,11,20,0
16624,Steve,Peterson,104,11,2,1,13,23,0
16625,Juan Jose,Pérez,0,0,0,1,12,30,1
16626,Wilson,Valentín,7,0,1,3,0,29,0
16627,Juan,Gómez,111,24,2,1,11,24,0
16628,Benjamin,Wearmouth,90,18,2,1,12,21,0
16629,Mason,Rothwell,4,0,1,1,11,19,0
16630,Francis,Alker,220,9,5,1,12,19,0
16631,Sancho,Ramón,0,0,0,4,0,31,1
16632,Tim,Schott,217,10,5,2,0,21,0
16633,César,Arce,378,28,6,9,0,20,0
16634,Esteban,Mendoza,20,0,1,1,11,16,0
16635,Neil,Heatley,376,19,6,1,11,21,0
16636,Juan,Contreras,186,1,4,9,0,23,0
16637,Lúcio,Valéncia,12,0,1,4,0,20,0
16638,Jorge,Castillo,381,7,6,1,13,20,0
16639,Pancho,Castellanos,97,22,2,9,0,25,0
16640,Kenshin,Tanaka,29,0,1,1,11,27,0
16641,Juan,Rodríguez,373,2,5,1,12,21,0
16642,António,Romero,362,10,6,1,11,22,0
16643,U-suk,Kim,100,6,2,1,12,31,0
16644,Brian,Collick,11,0,1,1,11,23,0
16645,Manny,Garza,211,11,5,1,11,22,0
16646,Tony,Acevedo,0,0,0,2,0,20,0
16647,Jim,Aldridge,222,23,5,1,12,21,0
16648,Alfredo,Gonzáles,0,0,0,4,0,31,0
16649,Dae-ho,To,0,0,0,8,0,33,1
16650,Ken,Perkins,388,0,11,1,13,17,0
16651,Curt,Lane,388,0,11,1,11,15,0
16652,Ferry,de Haer,121,18,3,2,0,23,0
16653,Cisco,Sánchez,146,24,4,1,11,23,0
16654,Luis,Sánchez,114,25,2,2,0,31,0
16655,José,Camacho,240,6,6,8,0,20,0
16656,Young-pil,Park,197,11,4,1,11,23,0
16657,Charlie,Spears,501,0,10,1,13,18,0
16658,Jesús,Rodríguez,214,26,5,1,13,22,0
16659,Juan,Rodríguez,181,10,4,3,0,22,0
16660,Jorge,Cardenas,146,24,4,8,0,22,0
16661,José,Alverio,91,19,2,1,11,24,0
16662,Jeff,Moss,215,21,5,8,0,23,0
16663,Jung-sik,Pak,0,0,0,1,12,25,0
16664,Lou,Norman,170,21,4,1,11,25,0
16665,José,Cisneros,160,2,4,2,0,23,0
16666,Raúl,Pérez,125,10,3,5,0,23,0
16667,António,Molina,164,16,4,1,11,22,0
16668,António,Zapata,369,16,5,1,11,19,0
16669,Kyung-bok,Lee,0,0,0,6,0,41,1
16670,Luis,Fernández,0,0,0,4,0,30,0
16671,Arturo,Costello,0,0,0,1,12,22,0
16672,Iván,Díaz,181,10,4,6,0,20,0
16673,José,Castillo,0,0,0,6,0,42,1
16674,Pepe,Herrera,288,25,6,8,0,20,0
16675,Norihisa,Nomura,0,0,0,1,11,38,1
16676,Kyu-min,Lee,25,0,1,1,11,16,0
16677,Isei,Yamada,0,0,0,1,13,42,1
16678,Alfredo,Machado,18,0,1,1,11,18,0
16679,Jeff,Bauer,492,0,10,1,12,18,0
16680,Ken,Jones,123,22,3,3,0,23,0
16681,Stan,Scott,388,0,11,1,11,17,0
16682,José,Vega,0,0,0,4,0,31,0
16683,Jesús,Romero,252,10,6,1,12,20,0
16684,Jae-keol,Lee,286,23,6,5,0,20,0
16685,Jesús,Pérez,93,27,2,6,0,31,0
16686,António,Pérez,173,10,4,7,0,23,0
16687,Cândido,Ressurreio,240,6,6,8,0,20,0
16688,José,Guerra,0,0,0,5,0,31,1
16689,Juan,Fernández,15,0,1,2,0,19,0
16690,Gareth,Newbold,153,23,4,6,0,24,0
16691,Remon,Charite,0,0,0,6,0,25,0
16692,Al,Crabtree,227,29,5,2,0,22,0
16693,Héctor,Pérez,135,1,3,1,11,24,0
16694,Jesús,García,0,0,0,7,0,32,1
16695,Héctor,Reyes,0,0,0,1,12,25,0
16696,José,Fernández,138,14,3,1,11,23,0
16697,Mario,Navarro,207,19,5,4,0,21,0
16698,Luis,Calvo,198,9,4,1,12,20,0
16699,José,Fuentes,183,14,4,1,11,22,0
16700,Eric,Tucker,249,2,6,1,11,19,0
16701,Wilson,Ojeda,14,0,1,2,0,31,0
16702,Wilson,Guzmán,243,20,6,4,0,18,0
16703,César,Hernández,208,27,5,8,0,20,0
16704,Wesley,Schreurs,223,1,5,9,0,22,0
16705,José,Pérez,186,1,4,1,12,25,0
16706,José,Ramírez,202,27,4,1,12,24,0
16707,Daryl,Venning,287,12,6,1,12,21,0
16708,Esteban,Ferreira,0,0,0,6,0,31,1
16709,Pancho,Bueno,0,0,0,1,11,32,0
16710,Luis,Gonzáles,202,27,4,1,11,24,0
16711,Astolfo,Espinha,121,18,3,1,12,23,0
16712,Jorge,Cabrera,381,7,6,4,0,20,0
16713,Pancho,Reyes,192,22,4,1,12,22,0
16714,Dan,Gregg,369,16,5,2,0,22,0
16715,Jesús,Cardenas,202,27,4,1,12,23,0
16716,Adrián,Enríquez,0,0,0,9,0,31,1
16717,Luis,Méndez,0,0,0,1,12,25,0
16718,Daryl,Markham,124,3,3,9,0,24,0
16719,Jack,Sellwood,86,8,2,3,0,24,0
16720,Chris,Maloney,225,24,5,1,11,22,0
16721,Cris,Arreola,181,10,4,6,0,22,0
16722,Magnus,Godron,163,5,4,8,0,21,0
16723,Alfredo,Gonzáles,117,9,3,1,11,22,0
16724,Jarne,Muijs,0,0,0,1,12,31,1
16725,Edgar,Cruz,200,4,4,1,11,24,0
16726,Apomurti,Kalpak,91,19,2,1,12,23,0
16727,Mario,Rivera,10,0,1,1,11,19,0
16728,Kieran,Johnston,152,14,4,6,0,23,0
16729,José,Sosa,146,24,4,8,0,23,0
16730,Manny,Maes,115,1,2,1,12,31,0
16731,Luis,Fernández,222,23,5,8,0,22,0
16732,Ju-young,Kim,223,1,5,1,12,22,0
16733,Luis,Zavalos,185,28,4,1,11,20,0
16734,William,Ferns,224,6,5,1,12,21,0
16735,Xavier,Ramos,153,23,4,1,11,23,0
16736,Steve,Hall,266,15,6,1,12,19,0
16737,Xuan-ling,Wang,20,0,1,1,12,30,0
16738,Won-chul,Sin,0,0,0,4,0,28,0
16739,Norm,Bush,160,2,4,2,0,26,0
16740,Raúl,Cruz,157,22,4,9,0,24,0
16741,Hal,Maxwell,388,0,11,1,11,16,0
16742,Jorge,Ramírez,106,15,2,5,0,23,0
16743,Pancho,Rosales,180,6,4,3,0,23,0
16744,Edgar,Doelman,183,14,4,4,0,22,0
16745,Flobert,Leurink,183,14,4,1,12,22,0
16746,Robbie,Lavington,0,0,0,1,12,24,0
16747,Juan,Serrano,245,15,6,1,12,20,0
16748,Mario,Ramírez,148,25,4,3,0,26,0
16749,Edgardo,Eli,93,27,2,2,0,25,0
16750,Steve,Heler,390,0,11,6,0,17,0
16751,Norm,Sutton,157,22,4,4,0,22,0
16752,Héctor,Silva,28,0,1,5,0,24,0
16753,José,Salas,208,27,5,1,12,22,0
16754,Alfredo,García,159,13,4,1,11,24,0
16755,Rubén,Ledezma,345,19,6,8,0,19,0
16756,Steve,Ball,172,17,4,6,0,23,0
16757,Joe,Williams,240,6,6,1,11,22,0
16758,Ed,Fowler,202,27,4,8,0,24,0
16759,Jorge,Delgado,0,0,0,6,0,31,0
16760,Robby,Davis,0,0,0,1,12,22,0
16761,César,Morales,255,22,6,1,11,18,0
16762,Mink,Meurs,174,8,4,10,0,23,0
16763,Luis,Ramos,27,0,1,8,0,31,0
16764,Norberto,Campos,0,0,0,6,0,31,1
16765,Cipriano,López,203,5,4,1,13,24,0
16766,Juan,Rocha,147,9,4,4,0,24,0
16767,Alfredo,Soto,28,0,1,5,0,17,0
16768,Jesús,Pérez,27,0,1,1,11,23,0
16769,José,González,136,27,3,9,0,23,0
16770,Joe,Smith,390,0,11,3,0,15,0
16771,Jorge,Salinas,15,0,1,6,0,17,0
16772,Jesús,González,159,13,4,6,0,24,0
16773,Jorge,López,17,0,1,1,11,17,0
16774,Cisco,Lucero,8,0,1,5,0,18,0
16775,Anastasio,Chávez,131,6,3,1,12,27,0
16776,Jim,King,123,22,3,7,0,23,0
16777,Ji-hwan,Lee,180,6,4,1,11,24,0
16778,Mannus,Boll,227,29,5,6,0,21,0
16779,Reginald,Steeneveld,201,18,4,1,12,23,0
16780,José,Guardado,177,7,4,1,13,23,0
16781,Jorge,Fuentes,201,18,4,2,0,22,0
16782,Jesús,Sepúlveda,177,7,4,4,0,24,0
16783,Lynwood,Ross,390,0,11,7,0,17,0
16784,Jesús,Meléndez,196,16,4,2,0,22,0
16785,Jesús,Díaz,364,27,6,3,0,20,0
16786,Raúl,Martínez,17,0,1,6,0,17,0
16787,Steve,Stanford,178,23,4,2,0,21,0
16788,Kevin,Farr,167,26,4,1,12,21,0
16789,Billy,Greening,370,15,5,8,0,20,0
16790,Charly,Poncet,373,2,5,7,0,22,0
16791,Bob,Goodwin,343,12,6,1,11,21,0
16792,Stan,Cooper,263,1,6,7,0,21,0
16793,Carlos,Elliott,380,4,6,1,11,21,0
16794,Dan,Price,178,23,4,1,11,21,0
16795,Jonathan,Arnold,380,4,6,1,11,21,0
16796,Rubén,Alejo,15,0,1,1,11,17,0
16797,P.J.,Pike,263,1,6,1,11,21,0
16798,José,Alvarado,3,0,1,1,11,17,0
16799,Ken,Watson,371,14,5,4,0,21,0
16800,Jeff,Franklin,187,26,4,7,0,21,0
16801,Kevin,Covington,252,10,6,3,0,21,0
16802,Ed,Atkinson,369,16,5,4,0,20,0
16803,Rob,Campbell,197,11,4,5,0,21,0
16804,Ben,Highland,123,22,3,3,0,21,0
16805,Lonnie,McGinnis,266,15,6,1,11,22,0
16806,Héctor,González,381,7,6,1,11,21,0
16807,Glen,Roy,259,3,6,1,11,22,0
16808,Steve,White,342,2,6,1,11,20,0
16809,Chris,Krause,181,10,4,8,0,21,0
16810,Julian,Steenbergen,21,0,1,1,11,16,0
16811,Maxim,Allaart,20,0,1,8,0,16,0
16812,Jeff,Tuttle,195,13,4,8,0,21,0
16813,Ken,Olson,87,21,2,5,0,21,0
16814,Cesar,Honshorst,0,0,0,1,12,20,0
16815,Rob,Reed,289,1,6,4,0,21,0
